timestamp,equity
2025-12-07 10:30:00+00:00,50.0
2025-12-07 10:35:00+00:00,50.0
2025-12-07 10:40:00+00:00,50.0
2025-12-07 10:45:00+00:00,50.0
2025-12-07 10:50:00+00:00,50.0
2025-12-07 10:55:00+00:00,50.0
2025-12-07 11:00:00+00:00,50.0
2025-12-07 11:05:00+00:00,50.0
2025-12-07 11:10:00+00:00,50.0
2025-12-07 11:15:00+00:00,50.0
2025-12-07 11:20:00+00:00,50.0
2025-12-07 11:25:00+00:00,50.0
2025-12-07 11:30:00+00:00,50.0
2025-12-07 11:35:00+00:00,50.0
2025-12-07 11:40:00+00:00,50.0
2025-12-07 11:45:00+00:00,50.0
2025-12-07 11:50:00+00:00,50.0
2025-12-07 11:55:00+00:00,50.0
2025-12-07 12:00:00+00:00,50.0
2025-12-07 12:05:00+00:00,50.0
2025-12-07 12:10:00+00:00,50.0
2025-12-07 12:15:00+00:00,50.0
2025-12-07 12:20:00+00:00,50.0
2025-12-07 12:25:00+00:00,50.0
2025-12-07 12:30:00+00:00,50.0
2025-12-07 12:35:00+00:00,50.0
2025-12-07 12:40:00+00:00,50.0
2025-12-07 12:50:00+00:00,50.0
2025-12-07 12:55:00+00:00,50.0
2025-12-07 13:00:00+00:00,50.0
2025-12-07 13:05:00+00:00,50.0
2025-12-07 13:10:00+00:00,50.0
2025-12-07 13:15:00+00:00,50.0
2025-12-07 13:25:00+00:00,50.0
2025-12-07 13:30:00+00:00,50.0
2025-12-07 13:35:00+00:00,50.0
2025-12-07 13:40:00+00:00,50.0
2025-12-07 13:45:00+00:00,50.0
2025-12-07 13:50:00+00:00,50.0
2025-12-07 13:55:00+00:00,50.0
2025-12-07 14:00:00+00:00,50.0
2025-12-07 14:05:00+00:00,50.0
2025-12-07 14:10:00+00:00,50.0
2025-12-07 14:15:00+00:00,50.0
2025-12-07 14:20:00+00:00,50.0
2025-12-07 14:25:00+00:00,50.0
2025-12-07 14:30:00+00:00,50.0
2025-12-07 14:35:00+00:00,50.0
2025-12-07 14:40:00+00:00,50.0
2025-12-07 14:45:00+00:00,50.0
2025-12-07 14:50:00+00:00,50.0
2025-12-07 14:55:00+00:00,50.0
2025-12-07 15:00:00+00:00,50.0
2025-12-07 15:05:00+00:00,50.0
2025-12-07 15:10:00+00:00,50.0
2025-12-07 15:15:00+00:00,50.0
2025-12-07 15:20:00+00:00,50.0
2025-12-07 15:25:00+00:00,50.0
2025-12-07 15:30:00+00:00,50.0
2025-12-07 15:35:00+00:00,50.0
2025-12-07 15:40:00+00:00,50.0
2025-12-07 15:45:00+00:00,50.0
2025-12-07 15:50:00+00:00,50.0
2025-12-07 15:55:00+00:00,50.0
2025-12-07 16:00:00+00:00,50.0
2025-12-07 16:05:00+00:00,50.0
2025-12-07 16:10:00+00:00,50.0
2025-12-07 16:15:00+00:00,50.0
2025-12-07 16:20:00+00:00,50.0
2025-12-07 16:25:00+00:00,50.0
2025-12-07 16:30:00+00:00,50.0
2025-12-07 16:35:00+00:00,50.0
2025-12-07 16:40:00+00:00,50.0
2025-12-07 16:45:00+00:00,50.0
2025-12-07 16:50:00+00:00,50.0
2025-12-07 16:55:00+00:00,50.0
2025-12-07 17:00:00+00:00,50.0
2025-12-07 17:05:00+00:00,50.0
2025-12-07 17:10:00+00:00,50.0
2025-12-07 17:20:00+00:00,50.0
2025-12-07 17:25:00+00:00,50.0
2025-12-07 17:30:00+00:00,50.0
2025-12-07 17:35:00+00:00,50.0
2025-12-07 17:40:00+00:00,50.0
2025-12-07 17:45:00+00:00,50.0
2025-12-07 17:50:00+00:00,50.0
2025-12-07 17:55:00+00:00,50.0
2025-12-07 18:00:00+00:00,50.0
2025-12-07 18:05:00+00:00,50.0
2025-12-07 18:10:00+00:00,50.0
2025-12-07 18:15:00+00:00,50.0
2025-12-07 18:20:00+00:00,50.0
2025-12-07 18:25:00+00:00,50.0
2025-12-07 18:30:00+00:00,50.0
2025-12-07 18:35:00+00:00,50.0
2025-12-07 18:40:00+00:00,50.0
2025-12-07 18:45:00+00:00,50.0
2025-12-07 18:50:00+00:00,50.0
2025-12-07 18:55:00+00:00,50.0
2025-12-07 19:00:00+00:00,50.0
2025-12-07 19:05:00+00:00,50.0
2025-12-07 19:10:00+00:00,50.0
2025-12-07 19:15:00+00:00,50.0
2025-12-07 19:20:00+00:00,50.0
2025-12-07 19:25:00+00:00,50.0
2025-12-07 19:30:00+00:00,50.0
2025-12-07 19:35:00+00:00,50.0
2025-12-07 19:40:00+00:00,50.0
2025-12-07 19:45:00+00:00,50.0
2025-12-07 19:50:00+00:00,50.0
2025-12-07 19:55:00+00:00,50.0
2025-12-07 20:00:00+00:00,50.0
2025-12-07 20:05:00+00:00,50.0
2025-12-07 20:10:00+00:00,50.0
2025-12-07 20:15:00+00:00,50.0
2025-12-07 20:20:00+00:00,50.0
2025-12-07 20:25:00+00:00,50.0
2025-12-07 20:30:00+00:00,50.0
2025-12-07 20:35:00+00:00,50.0
2025-12-07 20:40:00+00:00,50.0
2025-12-07 20:45:00+00:00,50.0
2025-12-07 20:50:00+00:00,50.0
2025-12-07 20:55:00+00:00,50.0
2025-12-07 21:00:00+00:00,50.0
2025-12-07 21:05:00+00:00,50.0
2025-12-07 21:10:00+00:00,50.0
2025-12-07 21:15:00+00:00,50.0
2025-12-07 21:20:00+00:00,50.0
2025-12-07 21:25:00+00:00,50.0
2025-12-07 21:30:00+00:00,50.0
2025-12-07 21:35:00+00:00,50.0
2025-12-07 21:40:00+00:00,50.0
2025-12-07 21:45:00+00:00,50.0
2025-12-07 21:50:00+00:00,50.0
2025-12-07 21:55:00+00:00,50.0
2025-12-07 22:00:00+00:00,50.0
2025-12-07 22:05:00+00:00,50.0
2025-12-07 22:10:00+00:00,50.0
2025-12-07 22:15:00+00:00,50.0
2025-12-07 22:20:00+00:00,50.0
2025-12-07 22:25:00+00:00,50.0
2025-12-07 22:30:00+00:00,50.0
2025-12-07 22:35:00+00:00,50.0
2025-12-10 17:25:00+00:00,50.0
2025-12-10 17:30:00+00:00,50.0
2025-12-10 17:35:00+00:00,50.0
2025-12-10 17:40:00+00:00,50.0
2025-12-10 17:45:00+00:00,50.0
2025-12-10 17:50:00+00:00,50.0
2025-12-10 17:55:00+00:00,50.0
2025-12-10 18:00:00+00:00,50.0
2025-12-10 18:05:00+00:00,50.0
2025-12-10 18:10:00+00:00,50.0
2025-12-10 18:15:00+00:00,50.0
2025-12-10 18:20:00+00:00,50.0
2025-12-10 18:25:00+00:00,50.0
2025-12-10 18:30:00+00:00,50.0
2025-12-10 18:35:00+00:00,50.0
2025-12-10 18:40:00+00:00,50.0
2025-12-10 18:45:00+00:00,50.0
2025-12-10 18:50:00+00:00,50.0
2025-12-10 18:55:00+00:00,50.0
2025-12-10 19:00:00+00:00,50.0
2025-12-10 19:05:00+00:00,50.0
2025-12-10 19:10:00+00:00,50.0
2025-12-10 19:15:00+00:00,50.0
2025-12-10 19:20:00+00:00,50.0
2025-12-10 19:25:00+00:00,50.0
2025-12-10 19:30:00+00:00,50.0
2025-12-10 19:35:00+00:00,50.0
2025-12-10 19:40:00+00:00,50.0
2025-12-10 19:45:00+00:00,50.0
2025-12-10 19:50:00+00:00,50.0
2025-12-10 19:55:00+00:00,50.0
2025-12-10 20:00:00+00:00,50.0
2025-12-10 20:05:00+00:00,50.0
2025-12-10 20:10:00+00:00,50.0
2025-12-10 20:15:00+00:00,50.0
2025-12-10 20:20:00+00:00,50.0
2025-12-10 20:25:00+00:00,50.0
2025-12-10 20:30:00+00:00,50.0
2025-12-10 20:35:00+00:00,50.0
2025-12-10 20:40:00+00:00,50.0
2025-12-10 20:45:00+00:00,50.0
2025-12-10 20:50:00+00:00,50.0
2025-12-10 20:55:00+00:00,50.0
2025-12-10 21:00:00+00:00,50.0
2025-12-10 21:05:00+00:00,50.0
2025-12-10 21:10:00+00:00,50.0
2025-12-10 21:15:00+00:00,50.0
2025-12-10 21:20:00+00:00,50.0
2025-12-10 21:25:00+00:00,50.0
2025-12-10 21:30:00+00:00,50.0
2025-12-10 21:35:00+00:00,50.0
2025-12-10 21:40:00+00:00,50.0
2025-12-10 21:45:00+00:00,50.0
2025-12-10 21:50:00+00:00,50.0
2025-12-10 21:55:00+00:00,50.0
2025-12-10 22:00:00+00:00,50.0
2025-12-10 22:05:00+00:00,50.0
2025-12-10 22:10:00+00:00,50.0
2025-12-10 22:15:00+00:00,50.0
2025-12-10 22:20:00+00:00,50.0
2025-12-10 22:25:00+00:00,50.0
2025-12-10 22:30:00+00:00,50.0
2025-12-10 22:35:00+00:00,50.0
2025-12-10 22:40:00+00:00,50.0
2025-12-10 22:45:00+00:00,50.0
2025-12-10 22:50:00+00:00,50.0
2025-12-10 22:55:00+00:00,50.0
2025-12-10 23:00:00+00:00,50.0
2025-12-10 23:05:00+00:00,50.0
2025-12-10 23:10:00+00:00,50.0
2025-12-10 23:15:00+00:00,50.0
2025-12-10 23:20:00+00:00,50.0
2025-12-10 23:25:00+00:00,50.0
2025-12-10 23:30:00+00:00,50.0
2025-12-10 23:35:00+00:00,50.0
2025-12-10 23:40:00+00:00,50.0
2025-12-10 23:45:00+00:00,50.0
2025-12-10 23:50:00+00:00,50.0
2025-12-10 23:55:00+00:00,50.0
2025-12-11 00:00:00+00:00,50.0
2025-12-11 00:05:00+00:00,50.0
2025-12-11 00:10:00+00:00,50.0
2025-12-11 00:15:00+00:00,50.0
2025-12-11 00:20:00+00:00,50.0
2025-12-11 00:25:00+00:00,50.0
2025-12-11 00:30:00+00:00,50.0
2025-12-11 00:35:00+00:00,50.0
2025-12-11 00:40:00+00:00,50.0
2025-12-11 00:45:00+00:00,50.0
2025-12-11 00:50:00+00:00,50.0
2025-12-11 00:55:00+00:00,50.0
2025-12-11 01:00:00+00:00,50.0
2025-12-11 01:05:00+00:00,50.0
2025-12-11 01:10:00+00:00,50.0
2025-12-11 01:15:00+00:00,50.0
2025-12-11 01:20:00+00:00,50.0
2025-12-11 01:25:00+00:00,50.0
2025-12-11 01:30:00+00:00,50.0
2025-12-11 01:35:00+00:00,50.0
2025-12-11 01:40:00+00:00,50.0
2025-12-11 01:45:00+00:00,50.0
2025-12-11 01:50:00+00:00,50.0
2025-12-11 01:55:00+00:00,50.0
2025-12-11 02:00:00+00:00,50.0
2025-12-11 02:05:00+00:00,50.0
2025-12-11 02:10:00+00:00,50.0
2025-12-11 02:15:00+00:00,50.0
2025-12-11 02:20:00+00:00,50.0
2025-12-11 02:25:00+00:00,50.0
2025-12-11 02:30:00+00:00,50.0
2025-12-11 02:35:00+00:00,50.0
2025-12-11 02:40:00+00:00,50.0
2025-12-11 02:45:00+00:00,50.0
2025-12-11 02:50:00+00:00,50.0
2025-12-11 02:55:00+00:00,50.0
2025-12-11 03:00:00+00:00,50.0
2025-12-11 03:05:00+00:00,50.0
2025-12-11 03:10:00+00:00,50.0
2025-12-11 03:15:00+00:00,50.0
2025-12-11 03:20:00+00:00,50.0
2025-12-11 03:25:00+00:00,50.0
2025-12-11 03:30:00+00:00,50.0
2025-12-11 03:35:00+00:00,50.0
2025-12-11 03:40:00+00:00,50.0
2025-12-11 03:45:00+00:00,50.0
2025-12-11 03:50:00+00:00,50.0
2025-12-11 03:55:00+00:00,50.0
2025-12-11 04:00:00+00:00,50.0
2025-12-11 04:05:00+00:00,50.0
2025-12-11 04:10:00+00:00,50.0
2025-12-11 04:15:00+00:00,50.0
2025-12-11 04:20:00+00:00,50.0
2025-12-11 04:25:00+00:00,50.0
2025-12-11 04:30:00+00:00,50.0
2025-12-11 04:35:00+00:00,50.0
2025-12-11 04:40:00+00:00,50.0
2025-12-11 04:45:00+00:00,50.0
2025-12-11 04:50:00+00:00,50.0
2025-12-11 04:55:00+00:00,50.0
2025-12-11 05:00:00+00:00,50.0
2025-12-11 05:05:00+00:00,50.0
2025-12-11 05:10:00+00:00,50.0
2025-12-11 05:15:00+00:00,50.0
2025-12-11 05:20:00+00:00,50.0
2025-12-11 05:25:00+00:00,50.0
2025-12-11 05:30:00+00:00,50.0
2025-12-11 05:35:00+00:00,50.0
2025-12-11 05:40:00+00:00,50.0
2025-12-11 05:45:00+00:00,50.0
2025-12-11 05:50:00+00:00,50.0
2025-12-11 05:55:00+00:00,50.0
2025-12-11 06:00:00+00:00,50.0
2025-12-11 06:05:00+00:00,50.0
2025-12-11 06:10:00+00:00,50.0
2025-12-11 06:15:00+00:00,50.0
2025-12-11 06:20:00+00:00,50.0
2025-12-11 06:25:00+00:00,50.0
2025-12-11 06:30:00+00:00,50.0
2025-12-11 06:35:00+00:00,50.0
2025-12-11 06:40:00+00:00,50.0
2025-12-11 06:45:00+00:00,50.0
2025-12-11 06:50:00+00:00,50.0
2025-12-11 06:55:00+00:00,50.0
2025-12-11 07:00:00+00:00,50.0
2025-12-11 07:05:00+00:00,50.0
2025-12-11 07:10:00+00:00,50.0
2025-12-11 07:15:00+00:00,50.0
2025-12-11 07:20:00+00:00,50.0
2025-12-11 07:25:00+00:00,50.0
2025-12-11 07:30:00+00:00,50.0
2025-12-11 07:35:00+00:00,50.0
2025-12-11 07:40:00+00:00,50.0
2025-12-11 07:45:00+00:00,50.0
2025-12-11 07:50:00+00:00,50.0
2025-12-11 07:55:00+00:00,50.0
2025-12-11 08:00:00+00:00,50.0
2025-12-11 08:05:00+00:00,50.0
2025-12-11 08:10:00+00:00,50.0
2025-12-11 08:15:00+00:00,50.0
2025-12-11 08:20:00+00:00,50.0
2025-12-11 08:25:00+00:00,50.0
2025-12-11 08:30:00+00:00,50.0
2025-12-11 08:35:00+00:00,50.0
2025-12-11 08:40:00+00:00,50.0
2025-12-11 08:45:00+00:00,50.0
2025-12-11 08:50:00+00:00,50.0
2025-12-11 08:55:00+00:00,50.0
2025-12-11 09:00:00+00:00,50.0
2025-12-11 09:05:00+00:00,50.0
2025-12-11 09:10:00+00:00,50.0
2025-12-11 09:15:00+00:00,50.0
2025-12-11 09:20:00+00:00,50.0
2025-12-11 09:25:00+00:00,50.0
2025-12-11 09:30:00+00:00,50.0
2025-12-11 09:35:00+00:00,50.0
2025-12-11 09:40:00+00:00,50.0
2025-12-11 09:45:00+00:00,50.0
2025-12-11 09:50:00+00:00,50.0
2025-12-11 09:55:00+00:00,50.0
2025-12-14 04:45:00+00:00,50.0
2025-12-14 04:50:00+00:00,50.0
2025-12-14 04:55:00+00:00,50.0
2025-12-14 05:00:00+00:00,50.0
2025-12-14 05:05:00+00:00,50.0
2025-12-14 05:10:00+00:00,50.0
2025-12-14 05:15:00+00:00,50.0
2025-12-14 05:20:00+00:00,50.0
2025-12-14 05:25:00+00:00,50.0
2025-12-14 05:30:00+00:00,50.0
2025-12-14 05:35:00+00:00,50.0
2025-12-14 05:40:00+00:00,50.0
2025-12-14 05:45:00+00:00,50.0
2025-12-14 05:50:00+00:00,50.0
2025-12-14 05:55:00+00:00,50.0
2025-12-14 06:00:00+00:00,50.0
2025-12-14 06:05:00+00:00,50.0
2025-12-14 06:10:00+00:00,50.0
2025-12-14 06:15:00+00:00,50.0
2025-12-14 06:20:00+00:00,50.0
2025-12-14 06:25:00+00:00,50.0
2025-12-14 06:30:00+00:00,50.0
2025-12-14 06:35:00+00:00,50.0
2025-12-14 06:40:00+00:00,50.0
2025-12-14 06:45:00+00:00,50.0
2025-12-14 06:50:00+00:00,50.0
2025-12-14 06:55:00+00:00,50.0
2025-12-14 07:00:00+00:00,50.0
2025-12-14 07:05:00+00:00,50.0
2025-12-14 07:10:00+00:00,50.0
2025-12-14 07:15:00+00:00,50.0
2025-12-14 07:20:00+00:00,50.0
2025-12-14 07:25:00+00:00,50.0
2025-12-14 07:30:00+00:00,50.0
2025-12-14 07:35:00+00:00,50.0
2025-12-14 07:40:00+00:00,50.0
2025-12-14 07:45:00+00:00,50.0
2025-12-14 07:50:00+00:00,50.0
2025-12-14 07:55:00+00:00,50.0
2025-12-14 08:00:00+00:00,50.0
2025-12-14 08:05:00+00:00,50.0
2025-12-14 08:10:00+00:00,50.0
2025-12-14 08:15:00+00:00,50.0
2025-12-14 08:20:00+00:00,50.0
2025-12-14 08:25:00+00:00,50.0
2025-12-14 08:30:00+00:00,50.0
2025-12-14 08:35:00+00:00,50.0
2025-12-14 08:40:00+00:00,50.0
2025-12-14 08:45:00+00:00,50.0
2025-12-14 08:50:00+00:00,50.0
2025-12-14 08:55:00+00:00,50.0
2025-12-14 09:00:00+00:00,50.0
2025-12-14 09:05:00+00:00,50.0
2025-12-14 09:10:00+00:00,50.0
2025-12-14 09:15:00+00:00,50.0
2025-12-14 09:20:00+00:00,50.0
2025-12-14 09:25:00+00:00,50.0
2025-12-14 09:30:00+00:00,50.0
2025-12-14 09:35:00+00:00,50.0
2025-12-14 09:40:00+00:00,50.0
2025-12-14 09:45:00+00:00,50.0
2025-12-14 09:50:00+00:00,50.0
2025-12-14 09:55:00+00:00,50.0
2025-12-14 10:00:00+00:00,50.0
2025-12-14 10:05:00+00:00,50.0
2025-12-14 10:15:00+00:00,50.0
2025-12-14 10:25:00+00:00,50.0
2025-12-14 10:30:00+00:00,50.0
2025-12-14 10:35:00+00:00,50.0
2025-12-14 10:40:00+00:00,50.0
2025-12-14 10:45:00+00:00,50.0
2025-12-14 10:50:00+00:00,50.0
2025-12-14 10:55:00+00:00,50.0
2025-12-14 11:00:00+00:00,50.0
2025-12-14 11:05:00+00:00,50.0
2025-12-14 11:10:00+00:00,50.0
2025-12-14 11:15:00+00:00,50.0
2025-12-14 11:20:00+00:00,50.0
2025-12-14 11:25:00+00:00,50.0
2025-12-14 11:30:00+00:00,50.0
2025-12-14 11:35:00+00:00,50.0
2025-12-14 11:40:00+00:00,50.0
2025-12-14 11:45:00+00:00,50.0
2025-12-14 11:50:00+00:00,50.0
2025-12-14 11:55:00+00:00,50.0
2025-12-14 12:00:00+00:00,50.0
2025-12-14 12:05:00+00:00,50.0
2025-12-14 12:10:00+00:00,50.0
2025-12-14 12:15:00+00:00,50.0
2025-12-14 12:20:00+00:00,50.0
2025-12-14 12:25:00+00:00,50.0
2025-12-14 12:30:00+00:00,50.0
2025-12-14 12:35:00+00:00,50.0
2025-12-14 12:40:00+00:00,50.0
2025-12-14 12:45:00+00:00,50.0
2025-12-14 12:50:00+00:00,50.0
2025-12-14 12:55:00+00:00,50.0
2025-12-14 13:00:00+00:00,50.0
2025-12-14 13:05:00+00:00,50.0
2025-12-14 13:10:00+00:00,50.0
2025-12-14 13:15:00+00:00,50.0
2025-12-14 13:20:00+00:00,50.0
2025-12-14 13:25:00+00:00,50.0
2025-12-14 13:30:00+00:00,50.0
2025-12-14 13:35:00+00:00,50.0
2025-12-14 13:40:00+00:00,50.0
2025-12-14 13:45:00+00:00,50.0
2025-12-14 13:50:00+00:00,50.0
2025-12-14 13:55:00+00:00,50.0
2025-12-14 14:00:00+00:00,50.0
2025-12-14 14:05:00+00:00,50.0
2025-12-14 14:10:00+00:00,50.0
2025-12-14 14:15:00+00:00,50.0
2025-12-14 14:20:00+00:00,50.0
2025-12-14 14:25:00+00:00,50.0
2025-12-14 14:30:00+00:00,50.0
2025-12-14 14:35:00+00:00,50.0
2025-12-14 14:40:00+00:00,50.0
2025-12-14 14:45:00+00:00,50.0
2025-12-14 14:50:00+00:00,50.0
2025-12-14 14:55:00+00:00,50.0
2025-12-14 15:00:00+00:00,50.0
2025-12-14 15:05:00+00:00,50.0
2025-12-14 15:10:00+00:00,50.0
2025-12-14 15:15:00+00:00,50.0
2025-12-14 15:20:00+00:00,50.0
2025-12-14 15:25:00+00:00,50.0
2025-12-14 15:30:00+00:00,50.0
2025-12-14 15:35:00+00:00,50.0
2025-12-14 15:40:00+00:00,50.0
2025-12-14 15:45:00+00:00,50.0
2025-12-14 15:50:00+00:00,50.0
2025-12-14 15:55:00+00:00,50.0
2025-12-14 16:00:00+00:00,50.0
2025-12-14 16:05:00+00:00,50.0
2025-12-14 16:10:00+00:00,50.0
2025-12-14 16:15:00+00:00,50.0
2025-12-14 16:20:00+00:00,50.0
2025-12-14 16:25:00+00:00,50.0
2025-12-14 16:30:00+00:00,50.0
2025-12-14 16:35:00+00:00,50.0
2025-12-14 16:40:00+00:00,50.0
2025-12-14 16:45:00+00:00,50.0
2025-12-14 16:50:00+00:00,50.0
2025-12-14 16:55:00+00:00,50.0
2025-12-14 17:00:00+00:00,50.0
2025-12-14 17:05:00+00:00,50.0
2025-12-14 17:10:00+00:00,50.0
2025-12-14 17:15:00+00:00,50.0
2025-12-14 17:20:00+00:00,50.0
2025-12-14 17:25:00+00:00,50.0
2025-12-14 17:30:00+00:00,50.0
2025-12-14 17:35:00+00:00,50.0
2025-12-14 17:40:00+00:00,50.0
2025-12-14 17:45:00+00:00,50.0
2025-12-14 17:50:00+00:00,50.0
2025-12-14 17:55:00+00:00,50.0
2025-12-14 18:00:00+00:00,50.0
2025-12-14 18:05:00+00:00,50.0
2025-12-14 18:10:00+00:00,50.0
2025-12-14 18:15:00+00:00,50.0
2025-12-14 18:20:00+00:00,50.0
2025-12-14 18:25:00+00:00,50.0
2025-12-14 18:30:00+00:00,50.0
2025-12-14 18:35:00+00:00,50.0
2025-12-14 18:40:00+00:00,50.0
2025-12-14 18:45:00+00:00,50.0
2025-12-14 18:50:00+00:00,50.0
2025-12-14 18:55:00+00:00,50.0
2025-12-14 19:00:00+00:00,50.0
2025-12-14 19:05:00+00:00,50.0
2025-12-14 19:10:00+00:00,50.0
2025-12-14 19:15:00+00:00,50.0
2025-12-14 19:20:00+00:00,50.0
2025-12-14 19:25:00+00:00,50.0
2025-12-14 19:30:00+00:00,50.0
2025-12-14 19:35:00+00:00,50.0
2025-12-14 19:40:00+00:00,50.0
2025-12-14 19:45:00+00:00,50.0
2025-12-14 19:50:00+00:00,50.0
2025-12-14 19:55:00+00:00,50.0
2025-12-14 20:00:00+00:00,50.0
2025-12-14 20:05:00+00:00,50.0
2025-12-14 20:10:00+00:00,50.0
2025-12-14 20:15:00+00:00,50.0
2025-12-14 20:20:00+00:00,50.0
2025-12-14 20:25:00+00:00,50.0
2025-12-14 20:30:00+00:00,50.0
2025-12-14 20:35:00+00:00,50.0
2025-12-14 20:40:00+00:00,50.0
2025-12-14 20:45:00+00:00,50.0
2025-12-14 20:50:00+00:00,50.0
2025-12-14 20:55:00+00:00,50.0
2025-12-14 21:00:00+00:00,50.0
2025-12-14 21:05:00+00:00,50.0
2025-12-14 21:10:00+00:00,50.0
2025-12-14 21:15:00+00:00,50.0
2025-12-17 16:05:00+00:00,50.0
2025-12-17 16:10:00+00:00,50.0
2025-12-17 16:15:00+00:00,50.0
2025-12-17 16:20:00+00:00,50.0
2025-12-17 16:25:00+00:00,50.0
2025-12-17 16:30:00+00:00,50.0
2025-12-17 16:35:00+00:00,50.0
2025-12-17 16:40:00+00:00,50.0
2025-12-17 16:45:00+00:00,50.0
2025-12-17 16:50:00+00:00,50.0
2025-12-17 16:55:00+00:00,50.0
2025-12-17 17:00:00+00:00,50.0
2025-12-17 17:05:00+00:00,50.0
2025-12-17 17:10:00+00:00,50.0
2025-12-17 17:15:00+00:00,50.0
2025-12-17 17:20:00+00:00,50.0
2025-12-17 17:25:00+00:00,50.0
2025-12-17 17:30:00+00:00,50.0
2025-12-17 17:35:00+00:00,50.0
2025-12-17 17:40:00+00:00,50.0
2025-12-17 17:45:00+00:00,50.0
2025-12-17 17:50:00+00:00,50.0
2025-12-17 17:55:00+00:00,50.0
2025-12-17 18:00:00+00:00,50.0
2025-12-17 18:05:00+00:00,50.0
2025-12-17 18:10:00+00:00,50.0
2025-12-17 18:15:00+00:00,50.0
2025-12-17 18:20:00+00:00,50.0
2025-12-17 18:25:00+00:00,50.0
2025-12-17 18:30:00+00:00,50.0
2025-12-17 18:35:00+00:00,50.0
2025-12-17 18:40:00+00:00,50.0
2025-12-17 18:45:00+00:00,50.0
2025-12-17 18:50:00+00:00,50.0
2025-12-17 18:55:00+00:00,50.0
2025-12-17 19:00:00+00:00,50.0
2025-12-17 19:05:00+00:00,50.0
2025-12-17 19:10:00+00:00,50.0
2025-12-17 19:15:00+00:00,50.0
2025-12-17 19:20:00+00:00,50.0
2025-12-17 19:25:00+00:00,50.0
2025-12-17 19:30:00+00:00,50.0
2025-12-17 19:35:00+00:00,50.0
2025-12-17 19:40:00+00:00,50.0
2025-12-17 19:45:00+00:00,50.0
2025-12-17 19:50:00+00:00,50.0
2025-12-17 19:55:00+00:00,50.0
2025-12-17 20:00:00+00:00,50.0
2025-12-17 20:05:00+00:00,50.0
2025-12-17 20:10:00+00:00,50.0
2025-12-17 20:15:00+00:00,50.0
2025-12-17 20:20:00+00:00,50.0
2025-12-17 20:25:00+00:00,50.0
2025-12-17 20:30:00+00:00,50.0
2025-12-17 20:35:00+00:00,50.0
2025-12-17 20:40:00+00:00,50.0
2025-12-17 20:45:00+00:00,50.0
2025-12-17 20:50:00+00:00,50.0
2025-12-17 20:55:00+00:00,50.0
2025-12-17 21:00:00+00:00,50.0
2025-12-17 21:05:00+00:00,50.0
2025-12-17 21:10:00+00:00,50.0
2025-12-17 21:15:00+00:00,50.0
2025-12-17 21:20:00+00:00,50.0
2025-12-17 21:25:00+00:00,50.0
2025-12-17 21:30:00+00:00,50.0
2025-12-17 21:35:00+00:00,50.0
2025-12-17 21:40:00+00:00,50.0
2025-12-17 21:45:00+00:00,50.0
2025-12-17 21:50:00+00:00,50.0
2025-12-17 21:55:00+00:00,50.0
2025-12-17 22:00:00+00:00,50.0
